id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes
ts22337,NCIS,SHOW,2003,TV-14,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['US'],7.8,141049
ts8308,Community,SHOW,2009,TV-PG,23,['comedy'],['US'],8.5,252564
ts22011,Heartland,SHOW,2007,TV-PG,44,"['drama', 'family']",['CA'],8.4,15743
ts21465,Supernatural,SHOW,2005,TV-14,45,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],8.5,428639
tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],7.1,280121
tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],6.5,439027
ts17156,Arrested Development,SHOW,2003,TV-MA,28,['comedy'],['US'],8.7,297552
ts20573,The IT Crowd,SHOW,2006,TV-14,25,"['comedy', 'european']",['GB'],8.5,147409
ts12724,30 Rock,SHOW,2006,TV-14,25,"['comedy', 'sport']",['US'],8.3,121514
ts3371,Avatar: The Last Airbender,SHOW,2005,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'action']",['US'],9.3,297336
tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",8.8,2268288
tm102740,The Other Guys,MOVIE,2010,,107,"['crime', 'action', 'comedy']",['US'],6.6,263019
tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],8.1,719717
ts20604,Friday Night Lights,SHOW,2006,TV-14,43,"['drama', 'sport']",['US'],8.7,64449
tm39030,Casino Royale,MOVIE,2006,,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",8,644336
tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],7.2,163878
ts21511,My Little Pony: Friendship Is Magic,SHOW,2010,TV-Y7,22,"['scifi', 'animation', 'drama', 'fantasy', 'music', 'comedy', 'family']","['CA', 'US']",7.6,20708
ts19036,The Fairly OddParents,SHOW,2001,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'comedy']","['US', 'CA']",7.2,38046
tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],6.6,92305
ts32186,Sonic X,SHOW,2003,TV-Y7,21,"['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi']",['JP'],6.1,4577
ts11313,DEATH NOTE,SHOW,2006,TV-14,24,"['scifi', 'animation', 'crime', 'drama', 'fantasy', 'thriller']",['JP'],9,302147
tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",6.5,260975
ts21247,The Vampire Diaries,SHOW,2009,TV-14,42,"['scifi', 'drama', 'thriller', 'fantasy', 'horror', 'romance']",['US'],7.7,310776
tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",6.6,465995
tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],6.1,41052
tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,88,['comedy'],['US'],7,193053
tm86803,The Social Network,MOVIE,2010,PG-13,121,['drama'],['US'],7.8,681286
tm105329,Road to Perdition,MOVIE,2002,R,117,"['thriller', 'documentation', 'crime', 'drama']",['US'],7.7,263212
ts20305,Naruto,SHOW,2002,TV-PG,23,"['scifi', 'comedy', 'animation', 'action', 'fantasy', 'thriller']",['JP'],8.4,93980
tm35463,Blow,MOVIE,2001,R,124,"['drama', 'crime']",['US'],7.5,255099
tm84371,Shooter,MOVIE,2007,R,124,"['thriller', 'action', 'drama']",['US'],7.2,329417
tm139658,Big Fish,MOVIE,2003,PG-13,125,"['drama', 'fantasy', 'romance']",['US'],8,435503
tm79442,The Bourne Ultimatum,MOVIE,2007,PG-13,115,"['thriller', 'action']","['DE', 'ES', 'US', 'FR']",8,627009
tm131038,Public Enemies,MOVIE,2009,R,143,"['crime', 'drama', 'history', 'action', 'european']",['US'],7,297525
ts2230,America's Next Top Model,SHOW,2003,TV-14,44,['reality'],['US'],5.6,17843
tm154187,Sherlock Holmes,MOVIE,2009,PG-13,129,"['crime', 'action', 'thriller']","['GB', 'US', 'AU', 'DE']",7.6,620154
tm133767,Love Actually,MOVIE,2003,R,139,"['drama', 'comedy', 'romance']","['GB', 'US']",7.6,474176
tm88738,Closer,MOVIE,2004,R,94,"['drama', 'romance']","['GB', 'US']",7.2,215678
ts17942,Chappelle's Show,SHOW,2003,TV-14,21,"['comedy', 'music']",['US'],8.8,62140
tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,"['romance', 'drama', 'comedy']",['US'],6.7,120400
tm93055,Grown Ups,MOVIE,2010,PG-13,102,"['comedy', 'drama', 'european']",['US'],5.9,247229
tm133374,The Blind Side,MOVIE,2009,PG-13,129,"['drama', 'sport']",['US'],7.6,323939
tm26897,Quantum of Solace,MOVIE,2008,PG-13,106,"['thriller', 'action']","['GB', 'US']",6.6,441023
tm109304,The Ring,MOVIE,2002,PG-13,111,"['horror', 'european']","['JP', 'US']",7.1,341888
ts22267,Trailer Park Boys,SHOW,2001,TV-MA,25,"['comedy', 'crime']",['CA'],8.6,41791
tm76066,Into the Wild,MOVIE,2007,R,140,['drama'],['US'],8.1,611379
tm90190,True Grit,MOVIE,2010,PG-13,110,"['western', 'drama']",['US'],7.6,333378
tm997728,Blade Runner: The Final Cut,MOVIE,2007,R,117,"['action', 'thriller', 'scifi']",['US'],,
tm29737,Rambo,MOVIE,2008,R,92,"['thriller', 'action', 'war', 'european']","['US', 'DE']",7,228799
tm84906,Stardust,MOVIE,2007,PG-13,122,"['fantasy', 'romance', 'family']","['US', 'IS', 'GB']",7.6,269043
ts6644,Borgen,SHOW,2010,TV-MA,58,"['drama', 'european']",['DK'],8.5,23523
tm142086,The Last Samurai,MOVIE,2003,R,154,"['drama', 'history', 'war', 'action']","['NZ', 'JP', 'US']",7.8,429097
ts22018,iCarly,SHOW,2007,TV-G,26,"['comedy', 'family', 'romance']",['US'],6.7,38281
ts30311,Victorious,SHOW,2010,TV-G,25,"['comedy', 'drama', 'family', 'music', 'romance', 'sport']",['US'],6.9,24224
tm95252,The Book of Eli,MOVIE,2010,R,118,"['thriller', 'action', 'drama', 'european']",['US'],6.8,312538
tm136808,Identity,MOVIE,2003,R,90,['thriller'],['US'],7.3,240433
ts21197,Merlin,SHOW,2008,TV-PG,44,"['action', 'scifi', 'drama', 'fantasy', 'european']",['GB'],7.9,80138
tm195620,Apocalypse Now Redux,MOVIE,2001,R,196,"['drama', 'war', 'thriller', 'horror']",['US'],,
tm109137,Shrek Forever After,MOVIE,2010,PG,93,"['fantasy', 'comedy', 'family', 'romance', 'animation']",['US'],6.3,200354
tm84613,Hairspray,MOVIE,2007,PG,117,"['comedy', 'drama', 'romance']","['US', 'GB']",6.7,128190
tm173551,Corpse Bride,MOVIE,2005,PG,77,"['fantasy', 'romance', 'animation', 'drama', 'family']",['US'],7.3,265023
tm94606,Let Me In,MOVIE,2010,R,116,"['horror', 'drama', 'fantasy', 'thriller', 'european']","['GB', 'US']",7.1,120208
tm136308,Monster,MOVIE,2003,R,110,"['crime', 'drama', 'thriller', 'european']",['US'],7.3,149218
tm82985,Without a Paddle,MOVIE,2004,PG-13,95,"['thriller', 'comedy']",['US'],5.8,47049
tm145593,Once Upon a Time in Mexico,MOVIE,2003,R,102,"['drama', 'action', 'crime', 'thriller']",['US'],6.3,160449
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,"['animation', 'drama', 'romance', 'comedy', 'family', 'fantasy', 'scifi']",['US'],6.9,226225
ts30313,Offspring,SHOW,2010,,44,"['drama', 'comedy']",['AU'],8.3,4764
tm119111,Blade II,MOVIE,2002,R,117,"['thriller', 'fantasy', 'scifi', 'action', 'horror']",['US'],6.7,214461
tm130647,Chloe,MOVIE,2009,R,99,"['thriller', 'drama', 'romance', 'european']","['US', 'CA', 'FR']",6.3,72916
tm32919,Blood Diamond,MOVIE,2006,R,143,"['thriller', 'drama']","['US', 'DE']",8,536858
tm23935,The Lake House,MOVIE,2006,PG,105,"['drama', 'fantasy', 'romance', 'documentation']",['US'],6.8,148043
tm137143,Terminator 3: Rise of the Machines,MOVIE,2003,R,109,"['thriller', 'scifi', 'action', 'european']","['GB', 'US', 'DE']",6.3,393998
tm28905,Beerfest,MOVIE,2006,R,110,['comedy'],['US'],6.2,67748
tm44486,Heist,MOVIE,2001,R,107,"['thriller', 'drama', 'action', 'crime', 'european']",['US'],6.5,36361
tm39487,Catch and Release,MOVIE,2006,PG-13,111,"['romance', 'comedy', 'drama']",['US'],5.9,26157
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,"['drama', 'romance', 'fantasy', 'comedy']",['US'],6.7,106755
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,"['scifi', 'action', 'comedy', 'drama', 'animation']",['JP'],8.3,17024
tm184913,Four Brothers,MOVIE,2005,R,109,"['crime', 'action', 'drama', 'thriller']",['US'],6.8,144656
tm118637,John Q,MOVIE,2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],7,131999
tm58382,Not Another Teen Movie,MOVIE,2001,R,89,['comedy'],['US'],5.7,104604
tm40009,21,MOVIE,2008,PG-13,123,"['drama', 'crime', 'history', 'thriller']",['US'],6.8,247039
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,"['scifi', 'animation', 'action', 'drama', 'thriller', 'war']",['JP'],8.7,62367
tm154470,Terminator Salvation,MOVIE,2009,PG-13,110,"['thriller', 'scifi', 'fantasy', 'war', 'action']","['US', 'DE', 'IT', 'GB']",6.5,357557
tm22294,Deck the Halls,MOVIE,2006,PG,93,"['comedy', 'family']",['US'],5,27797
tm78067,The Girl Next Door,MOVIE,2007,R,91,"['thriller', 'drama', 'crime', 'horror']",['US'],6.5,26035
tm148379,The Cat in the Hat,MOVIE,2003,PG,81,"['fantasy', 'comedy', 'family']",['US'],4,81971
tm76428,Jackass 2.5,MOVIE,2007,,64,"['documentation', 'comedy']",['US'],,
tm21467,Final Destination 3,MOVIE,2006,R,93,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']","['CA', 'DE', 'US']",5.8,139797
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,"['thriller', 'horror', 'fantasy']","['CA', 'US']",5.6,86492
tm57190,The One,MOVIE,2001,PG-13,87,"['scifi', 'thriller', 'action']",['US'],5.9,91584
tm37546,Happy Feet,MOVIE,2006,PG,108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",['AU'],6.4,182612
tm30205,Ip Man,MOVIE,2008,R,108,"['drama', 'fantasy', 'action', 'history']","['HK', 'CN']",8,221095
tm159310,Coach Carter,MOVIE,2005,PG-13,130,"['drama', 'sport', 'european']","['US', 'DE']",7.3,143670
tm89592,Blade: Trinity,MOVIE,2004,R,106,"['action', 'thriller', 'fantasy', 'horror', 'scifi']",['US'],5.8,175210
tm167516,Monster-in-Law,MOVIE,2005,PG-13,101,"['romance', 'comedy']","['US', 'DE']",5.5,60693
tm79895,Halloween,MOVIE,2007,R,109,['horror'],['US'],6,118815
tm88045,How Do You Know,MOVIE,2010,PG-13,121,"['drama', 'comedy', 'romance']",['US'],5.4,49599
tm111600,The Sweetest Thing,MOVIE,2002,R,84,"['comedy', 'romance']",['US'],5.1,58516
tm143938,The Final Destination,MOVIE,2009,R,82,"['horror', 'fantasy', 'scifi', 'action', 'thriller']",['US'],5.1,104166
tm31187,The Other Boleyn Girl,MOVIE,2008,PG-13,115,"['romance', 'drama', 'history']","['GB', 'US']",6.7,111694
tm141390,Friday the 13th,MOVIE,2009,R,97,"['horror', 'thriller']",['US'],5.5,105938
tm74780,The Bucket List,MOVIE,2007,PG-13,97,"['drama', 'comedy', 'european']",['US'],7.4,242733
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,"['horror', 'action']","['IT', 'US']",5.7,117986
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",['US'],7.9,6500
tm176528,Memoirs of a Geisha,MOVIE,2005,PG-13,145,"['drama', 'romance', 'european']","['FR', 'JP', 'US']",7.3,146847
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,"['horror', 'thriller', 'crime', 'drama']",['US'],5.2,99192
tm36188,Body of Lies,MOVIE,2008,R,128,"['drama', 'action', 'thriller']","['GB', 'US']",7.1,224896
tm88382,A Cinderella Story,MOVIE,2004,PG,95,"['romance', 'comedy', 'family']","['CA', 'US']",5.9,86395
ts31263,The Mole,SHOW,2001,TV-14,52,['reality'],"['US', 'BE']",7.6,1104
tm47523,Osmosis Jones,MOVIE,2001,PG,95,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",['US'],6.3,35711
tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,"['comedy', 'horror']",['US'],5.1,120188
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,"['horror', 'crime']",['US'],6.2,140741
tm177068,Fun with Dick and Jane,MOVIE,2005,PG-13,90,"['comedy', 'crime']",['US'],6.1,143998
tm82442,TMNT,MOVIE,2007,PG,87,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']","['US', 'HK']",6.2,64062
tm90864,Due Date,MOVIE,2010,R,95,"['drama', 'comedy']",['US'],6.5,339626
tm101249,Cop Out,MOVIE,2010,R,107,"['comedy', 'thriller', 'action', 'crime']",['US'],5.5,87673
ts687,The 4400,SHOW,2004,TV-14,44,"['scifi', 'thriller', 'drama']",['US'],7.3,44971
ts24028,Still Game,SHOW,2002,TV-14,29,"['comedy', 'european']",['GB'],8.9,7539
tm142564,3 Idiots,MOVIE,2009,PG-13,170,"['comedy', 'drama']",['IN'],8.4,385782
ts23752,Midnight Diner,SHOW,2009,TV-MA,27,"['drama', 'comedy']",['JP'],8.6,2110
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,"['drama', 'scifi', 'fantasy', 'family']",['AU'],7.2,14782
ts21740,Black Butler,SHOW,2008,TV-MA,25,"['scifi', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'crime', 'horror', 'action']",['JP'],8.3,1856
ts30356,Octonauts,SHOW,2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],7.6,1049
tm89684,New York Minute,MOVIE,2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],4.8,23307
ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,23,"['animation', 'family']",['US'],7,13
ts22005,Total Drama Island,SHOW,2007,TV-PG,23,"['action', 'reality', 'animation', 'family', 'comedy', 'drama']",['CA'],7.4,10523
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,106,"['drama', 'family', 'sport', 'fantasy']",['US'],6.8,13034
tm27268,Monster House,MOVIE,2006,PG,91,"['fantasy', 'animation', 'comedy', 'family']",['US'],6.6,114942
tm81270,Starsky & Hutch,MOVIE,2004,PG-13,101,"['comedy', 'crime']",['US'],6.1,145981
tm137342,Tears of the Sun,MOVIE,2003,R,121,"['drama', 'thriller', 'war', 'action']",['US'],6.6,121066
ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],7.9,11579
ts22318,Winx Club,SHOW,2004,TV-G,23,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",['IT'],6.2,6700
tm161263,The Cave,MOVIE,2005,PG-13,97,"['horror', 'thriller', 'scifi', 'action', 'european']","['DE', 'US']",5.1,38445
ts12815,Big Time Rush,SHOW,2009,TV-G,25,"['comedy', 'family']",['US'],6.3,12046
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,91,"['horror', 'thriller', 'documentation']",['US'],5.8,72366
tm55303,I Am Sam,MOVIE,2001,PG-13,132,['drama'],['US'],7.6,149082
tm31189,The Spiderwick Chronicles,MOVIE,2008,PG,96,"['fantasy', 'thriller', 'action', 'drama', 'family']",['US'],6.5,94628
tm165593,Rumor Has It...,MOVIE,2005,PG-13,97,"['comedy', 'drama', 'romance']",['US'],5.5,57894
ts15986,Dead Set,SHOW,2008,TV-MA,141,"['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],7.6,19684
ts26322,Toradora!,SHOW,2008,TV-14,30,"['animation', 'romance', 'comedy', 'drama']",['JP'],8,14307
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,PG-13,115,"['comedy', 'romance']",['US'],5.9,146625
ts98340,Metallica: Some Kind of Monster,SHOW,2004,TV-MA,84,['western'],"['US', 'CA']",,
tm36644,World Trade Center,MOVIE,2006,PG-13,129,"['thriller', 'history', 'drama']",['US'],6,83129
tm77649,Premonition,MOVIE,2007,PG-13,96,"['thriller', 'drama', 'fantasy']",['US'],5.9,78119
ts33559,Shaun the Sheep,SHOW,2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],8,25
tm33113,Eagle Eye,MOVIE,2008,PG-13,118,"['thriller', 'action', 'european']","['US', 'DE']",6.6,185430
tm78189,The Contractor,MOVIE,2007,R,105,"['thriller', 'european']","['BG', 'GB', 'US']",,
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,"['drama', 'romance', 'sport']",['IN'],8.1,111053
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,"['comedy', 'war']","['GB', 'US']",6.2,131564
ts56549,Scare Tactics,SHOW,2003,TV-14,22,"['comedy', 'horror', 'reality', 'scifi', 'thriller']",['US'],6.7,2512
tm29555,Friends with Money,MOVIE,2006,R,88,"['romance', 'comedy', 'drama']",['US'],5.8,30186
tm93225,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,2010,PG,100,"['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation']","['US', 'AU']",6.9,82623
ts20398,Kath & Kim,SHOW,2002,,24,['comedy'],['AU'],8.3,4168
tm86189,Good Luck Chuck,MOVIE,2007,,101,"['comedy', 'romance']","['CA', 'US']",5.6,89755
ts21421,Pocoyo,SHOW,2005,TV-G,11,"['animation', 'family', 'comedy', 'european']","['ES', 'GB']",3.9,93
tm104880,Louis C.K.: Hilarious,MOVIE,2010,,84,['comedy'],['US'],8.4,11973
tm101334,Death at a Funeral,MOVIE,2010,R,92,['comedy'],['US'],5.6,49599
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,,86,['drama'],['US'],7.6,10210
ts20526,The Game,SHOW,2006,TV-14,22,"['comedy', 'drama', 'sport', 'romance']",['US'],6.6,4417
tm186461,No Direction Home: Bob Dylan,MOVIE,2005,G,208,"['music', 'documentation']","['GB', 'US', 'JP']",,
ts30083,Angel Beats!,SHOW,2010,TV-14,26,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],7.7,13848
tm141707,Blood and Bone,MOVIE,2009,R,93,"['thriller', 'action', 'crime', 'drama', 'sport']",['US'],6.7,33051
tm103095,Ip Man 2,MOVIE,2010,R,108,"['drama', 'history', 'sport', 'action']","['CN', 'HK']",7.5,103673
ts23835,Masha and the Bear,SHOW,2009,TV-Y,6,"['comedy', 'family', 'action', 'animation']",['RU'],7.6,3114
tm83786,Like Stars on Earth,MOVIE,2007,PG,165,"['drama', 'family']",['IN'],8.3,188234
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,TV-MA,55,"['comedy', 'documentation']",['US'],8.1,1740
ts27459,The Legend of Bruce Lee,SHOW,2008,,45,"['action', 'drama']",['CN'],7,1422
ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],8.2,9763
tm27168,Felon,MOVIE,2008,R,103,"['crime', 'thriller', 'drama', 'action']",['US'],7.4,78039
ts40702,The Ultimatum,SHOW,2009,TV-14,44,['drama'],['SG'],5.4,6
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,TV-14,35,"['action', 'drama', 'scifi', 'war', 'animation']",['JP'],7.8,1291
tm114476,Stuart Little 2,MOVIE,2002,G,78,"['comedy', 'fantasy', 'animation', 'family']",['US'],5.5,53746
ts21967,Johnny Test,SHOW,2005,TV-Y7,18,"['comedy', 'drama', 'family', 'scifi', 'animation', 'action']","['CA', 'US']",5.1,8172
ts12701,Code Lyoko,SHOW,2003,TV-G,24,"['action', 'fantasy', 'thriller', 'comedy', 'family', 'scifi', 'romance', 'animation']",['FR'],7.3,5109
tm130574,Did You Hear About the Morgans?,MOVIE,2009,PG-13,103,"['comedy', 'romance', 'drama']",['US'],4.9,40289
ts21695,Iris,SHOW,2009,TV-14,61,"['action', 'comedy', 'reality', 'romance', 'thriller']",['KR'],7.8,1951
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,TV-PG,24,"['horror', 'music', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",['US'],6.5,330
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,14,"['comedy', 'family', 'fantasy', 'animation', 'european']",['GB'],7.5,1222
ts20535,The Garfield Show,SHOW,2009,TV-G,17,"['animation', 'comedy', 'family', 'european']",['US'],5.3,2499
tm160800,Chaos,MOVIE,2005,R,106,"['action', 'crime', 'drama', 'thriller', 'european']","['GB', 'US', 'CA']",6.4,54633
ts38159,Wakfu,SHOW,2008,TV-Y7,22,"['action', 'drama', 'scifi', 'fantasy', 'animation', 'family', 'european']",['FR'],8.1,1469
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,2006,,46,"['comedy', 'documentation']",['US'],7.6,1780
tm164557,Initial D,MOVIE,2005,,107,"['drama', 'action', 'crime', 'thriller', 'animation', 'comedy', 'romance']","['HK', 'JP']",6.3,8536
tm112381,Comedian,MOVIE,2002,R,82,"['comedy', 'documentation']",['US'],6.9,6948
tm71119,Delta Farce,MOVIE,2007,PG-13,90,"['action', 'comedy']",['US'],3.6,11138
tm134235,One Piece: Strong World,MOVIE,2009,PG-13,114,"['fantasy', 'animation', 'action']",['JP'],7.5,5382
tm86995,Christmas with the Kranks,MOVIE,2004,PG,99,"['comedy', 'family']",['US'],5.4,49090
ts17028,Dinosaur King,SHOW,2007,,21,"['action', 'scifi', 'family', 'western', 'animation']",['JP'],5.6,720
tm137530,Love Happens,MOVIE,2009,PG-13,109,"['drama', 'romance']","['CA', 'GB', 'US']",5.6,32837
ts25765,Vampire Knight,SHOW,2008,TV-14,25,"['scifi', 'romance', 'animation', 'action', 'drama', 'fantasy', 'horror']",['JP'],7.3,5172
ts3666,Den-noh Coil,SHOW,2007,TV-Y7,25,"['scifi', 'animation', 'comedy', 'drama']",['JP'],7.9,863
ts42914,Zig and Sharko,SHOW,2010,,9,"['comedy', 'fantasy', 'romance', 'action', 'animation', 'family', 'european']",['FR'],6.8,644
tm100688,Even the Rain,MOVIE,2010,,104,"['drama', 'european', 'history']","['ES', 'FR', 'MX']",7.4,13446
tm31290,Population 436,MOVIE,2006,R,88,"['horror', 'thriller']",['CA'],,
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,G,210,"['drama', 'romance']",['IN'],7.4,48818
tm80059,Naruto Shippuden the Movie,MOVIE,2007,PG-13,94,"['fantasy', 'animation', 'action', 'family']",['JP'],6.7,4016
tm53999,Open Season 2,MOVIE,2008,PG,76,['comedy'],['US'],,
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,95,"['comedy', 'crime']",['CA'],7.1,12831
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,2006,PG-13,76,"['comedy', 'documentation']",['US'],8,3984
tm38896,From Within,MOVIE,2008,R,89,"['thriller', 'horror', 'documentation', 'war', 'european']",['US'],5.6,7585
tm29269,Jodhaa Akbar,MOVIE,2008,PG-13,213,"['romance', 'history', 'war', 'action', 'drama']",['IN'],7.5,32188
tm156001,And Then Came Lola,MOVIE,2009,PG,71,"['comedy', 'drama', 'romance']",['US'],3.9,1683
ts21664,One on One,SHOW,2001,TV-14,20,['comedy'],['US'],7,2303
tm73058,Om Shanti Om,MOVIE,2007,PG,162,"['comedy', 'drama', 'fantasy', 'romance', 'thriller', 'action']",['IN'],6.7,42597
tm76835,Jab We Met,MOVIE,2007,PG-13,138,"['comedy', 'drama', 'romance']",['IN'],7.9,51945
ts1464,The Cartel,SHOW,2008,TV-MA,44,"['action', 'crime', 'drama', 'thriller', 'comedy']",['CO'],8.1,755
tm48083,Te quiero,MOVIE,2001,,85,"['drama', 'comedy', 'european']",['FR'],4.8,73
tm33981,Bon Cop Bad Cop,MOVIE,2006,PG-13,116,"['crime', 'scifi', 'drama', 'thriller', 'action', 'comedy']",['CA'],6.5,61
tm80339,Naruto: Ninja Clash in the Land of Snow,MOVIE,2004,PG-13,82,"['comedy', 'action', 'animation', 'fantasy']",['JP'],6.6,6759
ts72322,The Mafia Dolls,SHOW,2009,TV-14,43,"['drama', 'action']",['CO'],6.6,284
ts52849,Horrid Henry,SHOW,2006,,12,"['comedy', 'family', 'fantasy', 'music', 'animation', 'european']",['GB'],6.3,912
tm165259,I Will Follow,MOVIE,2010,PG-13,76,['drama'],['US'],5.9,865
tm97544,Alpha and Omega,MOVIE,2010,PG,88,"['animation', 'romance', 'comedy', 'family']","['IN', 'CA', 'US']",5.1,14272
